index,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,INCOME
16556,63,6,9,2,3,4,4,1,2290,0,20,39,0
16557,31,4,13,2,1,5,4,0,0,0,40,39,1
16558,36,4,12,2,3,4,4,1,0,0,45,39,0
16559,39,4,10,2,7,4,4,1,0,0,40,39,0
16560,24,4,9,4,8,3,2,0,0,0,40,39,0
16561,32,2,13,4,10,0,4,1,0,0,35,39,0
16562,46,4,1,2,7,5,4,0,0,0,40,26,0
16563,19,4,9,4,12,3,4,1,0,0,35,39,0
16564,30,4,10,4,13,0,1,1,0,0,40,39,0
16565,35,4,11,4,3,0,4,1,0,0,40,39,0
16566,23,0,13,4,0,0,4,1,0,0,55,39,0
16567,33,4,9,2,14,4,4,1,0,0,55,39,0
16568,25,4,9,5,3,0,4,1,0,0,40,39,0
16569,64,2,9,2,8,4,1,1,0,0,35,39,1
16570,18,4,9,4,8,3,1,0,0,0,20,39,0
16571,59,4,7,2,3,4,4,1,0,0,40,39,0
16572,45,7,9,0,11,1,2,0,0,0,40,39,0
16573,30,4,16,4,10,0,4,0,0,0,15,39,0
16574,24,4,3,4,7,2,4,0,0,0,40,26,0
16575,22,4,9,4,8,1,4,0,0,0,35,39,0
16576,49,5,10,2,3,4,1,1,0,0,56,39,1
16577,35,4,8,2,7,4,4,1,0,0,40,39,0
16578,48,2,14,4,10,1,4,0,0,1380,40,39,0
16579,18,4,8,4,12,3,4,0,0,0,20,39,0
16580,35,4,10,2,6,4,4,1,0,0,40,39,0
16581,27,4,9,4,4,3,4,1,0,0,40,39,0
16582,28,4,13,4,3,0,2,1,0,0,60,39,0
16583,21,0,10,4,0,3,1,1,0,0,40,36,0
16584,26,4,10,4,8,3,2,0,0,0,50,39,0
16585,44,4,13,2,10,4,4,1,0,1848,40,39,1
16586,39,4,9,5,7,0,2,1,0,0,40,39,0
16587,40,7,13,0,3,0,4,1,0,0,40,39,0
16588,70,6,13,2,10,4,4,1,20051,0,35,39,1
16589,34,4,14,4,4,1,4,0,0,0,50,39,0
16590,34,4,12,0,1,0,2,1,0,0,40,39,0
16591,66,4,10,2,4,4,4,1,0,0,50,39,0
16592,40,4,9,5,14,1,2,1,0,0,40,39,0
16593,61,6,9,2,4,4,4,1,0,1887,40,39,1
16594,59,6,4,2,3,4,4,1,0,0,40,39,0
16595,28,0,14,4,0,0,2,0,0,0,40,39,0
16596,47,4,9,2,7,4,4,1,0,0,40,39,1
16597,33,7,13,2,10,4,4,1,0,0,60,39,1
16598,18,4,7,4,8,2,4,1,0,0,20,39,0
16599,25,4,5,4,3,1,4,1,914,0,40,39,0
16600,22,4,10,4,1,0,4,1,0,0,20,39,0
16601,40,2,13,2,11,4,2,1,0,0,40,39,1
16602,68,0,9,2,0,4,4,1,0,0,25,39,0
16603,30,4,12,0,1,3,4,0,0,1762,40,39,0
16604,73,6,4,2,5,4,4,1,6418,0,99,39,1
16605,45,6,4,2,3,4,4,1,0,0,10,39,0
16606,23,4,7,4,1,1,2,1,0,0,35,39,0
16607,40,4,13,2,12,4,4,1,0,0,45,39,1
16608,39,4,13,2,4,4,4,1,0,1977,40,39,1
16609,23,4,10,2,6,4,4,1,0,0,40,39,0
16610,51,4,9,0,3,3,2,1,0,0,40,39,0
16611,53,4,9,2,5,4,4,1,0,0,45,39,0
16612,24,4,13,4,13,0,4,1,0,0,35,39,0
16613,53,4,13,0,4,1,4,1,0,0,40,39,0
16614,49,6,16,2,10,4,4,1,0,0,60,39,0
16615,34,4,9,2,3,4,4,1,0,0,40,39,0
16616,37,6,9,2,3,4,4,1,0,0,47,39,0
16617,40,7,11,2,3,4,4,1,0,0,40,39,0
16618,23,7,10,4,10,3,4,0,0,0,6,39,0
16619,36,4,14,4,1,0,4,1,13550,0,50,39,1
16620,35,4,13,4,13,0,1,0,4650,0,40,39,0
16621,53,1,13,0,4,1,2,0,0,0,50,39,1
16622,42,2,10,0,14,0,4,1,0,0,65,39,1
16623,32,4,14,2,4,5,4,0,0,0,40,39,0
16624,33,4,9,0,1,3,3,0,0,0,65,39,0
16625,59,4,9,4,3,0,2,1,0,0,60,39,0
16626,36,4,10,2,7,4,4,1,0,0,44,39,0
16627,37,6,15,2,10,4,4,1,0,0,40,5,1
16628,31,4,10,4,12,0,4,1,0,0,45,39,0
16629,46,4,13,2,11,4,4,1,0,0,40,39,0
16630,44,7,13,4,10,0,1,0,0,0,38,39,0
16631,27,4,13,2,4,4,4,1,0,1485,60,39,1
16632,29,6,9,4,5,0,4,1,0,0,40,39,0
16633,39,4,10,2,4,4,4,1,0,0,40,39,0
16634,62,6,9,2,5,4,4,1,0,0,65,39,0
16635,48,6,14,6,4,1,4,0,0,0,40,0,1
16636,42,4,9,4,4,1,2,0,0,0,25,39,0
16637,60,2,14,2,10,4,4,1,0,0,48,39,1
16638,35,4,13,4,4,0,4,0,0,0,40,39,0
16639,39,4,10,4,7,0,4,1,0,0,40,39,0
16640,34,5,12,2,1,5,4,0,0,0,36,39,0
16641,22,4,10,4,1,2,2,1,0,0,22,39,0
16642,18,0,9,6,0,3,4,1,0,0,40,39,0
16643,44,4,11,2,3,4,4,1,0,0,40,39,1
16644,44,7,9,0,1,0,4,0,0,0,40,39,0
16645,49,2,13,0,4,1,4,0,0,625,40,39,0
16646,21,4,9,4,7,0,4,1,0,0,50,39,0
16647,49,4,11,4,12,2,2,1,0,0,40,0,0
16648,52,4,7,5,6,1,4,1,0,0,40,39,0
16649,39,2,13,2,10,4,4,1,0,1887,40,39,1
16650,23,4,13,4,10,3,4,1,0,0,40,39,0
16651,54,4,9,2,3,4,4,1,0,0,49,39,0
16652,31,4,9,0,8,0,4,0,0,0,25,39,0
16653,30,7,14,4,1,0,2,0,0,0,20,39,0
16654,21,4,10,4,12,3,4,1,0,0,40,39,0
16655,38,2,13,2,11,4,1,1,0,0,40,30,1
16656,51,4,10,2,14,4,4,1,0,0,40,39,1
16657,34,6,16,2,10,4,4,1,0,0,50,39,1
16658,22,4,13,4,4,1,4,0,0,0,30,39,0
16659,20,0,10,4,0,3,4,0,0,0,45,39,0
16660,26,4,13,4,4,0,4,1,0,1974,55,39,0
16661,26,4,10,4,8,0,4,0,0,0,35,39,0
16662,41,4,10,2,3,4,4,1,0,0,40,39,1
16663,35,4,13,2,12,4,4,1,0,0,40,39,1
16664,27,2,10,4,14,3,4,1,0,0,40,39,0
16665,65,4,10,2,11,4,4,1,0,0,40,39,0
16666,31,4,7,2,5,4,4,1,0,0,65,26,0
16667,45,5,15,2,10,4,4,1,0,0,35,39,1
16668,37,6,12,2,14,4,4,1,0,0,50,39,1
16669,47,4,9,2,14,4,4,1,0,1887,45,39,1
16670,47,5,12,2,4,4,4,1,0,0,50,39,1
16671,33,4,9,2,10,4,4,1,0,0,40,39,0
16672,40,4,6,2,3,4,2,1,0,0,40,39,0
16673,38,4,10,2,3,4,1,1,0,0,40,30,1
16674,21,4,10,4,12,0,4,1,0,0,40,39,0
16675,40,4,9,2,1,4,4,1,0,0,40,26,0
16676,33,4,9,0,14,0,2,1,0,0,55,39,0
16677,29,4,10,4,13,0,4,1,0,0,52,39,0
16678,41,4,10,5,14,0,4,1,0,0,35,39,0
16679,20,0,10,4,0,3,4,0,0,0,30,39,0
16680,20,7,10,4,4,3,4,1,0,0,54,39,0
16681,34,6,6,2,5,4,4,1,0,0,40,39,0
16682,78,5,13,2,4,4,4,1,9386,0,45,39,1
16683,46,4,9,2,3,4,4,1,0,0,40,39,1
16684,40,4,11,2,10,4,4,1,0,0,40,39,1
16685,59,4,10,2,4,4,4,1,0,0,40,39,1
16686,23,4,9,4,6,0,4,1,0,0,40,39,0
16687,23,4,10,4,1,3,4,1,0,0,24,39,0
16688,47,6,10,2,3,4,4,1,0,0,30,39,0
16689,31,2,13,2,8,4,4,1,0,0,38,39,1
16690,42,6,10,2,6,4,4,1,0,0,56,39,1
16691,46,2,9,0,10,0,4,0,0,0,40,39,0
16692,29,4,9,0,7,0,4,1,0,0,44,39,0
16693,21,4,9,2,1,4,4,1,0,0,40,39,0
16694,55,4,9,2,3,4,4,1,0,0,40,39,1
16695,38,4,11,4,13,3,4,0,0,0,40,39,0
16696,44,7,14,2,4,4,4,1,0,0,40,39,0
16697,61,6,10,0,4,0,4,1,0,0,50,39,1
16698,38,7,13,4,4,3,4,1,0,0,40,39,0
16699,50,5,13,2,10,4,4,1,0,0,45,22,1
16700,53,4,14,2,10,4,4,1,0,0,40,39,1
16701,37,4,9,2,7,4,2,1,0,0,36,39,1
16702,49,4,14,2,4,4,4,1,0,0,45,39,1
16703,30,4,10,2,7,4,4,1,0,0,40,39,1
16704,19,4,11,4,10,3,4,0,0,0,40,39,0
16705,59,6,9,0,10,0,4,1,0,0,20,9,0
16706,43,4,13,2,4,4,4,1,0,0,40,39,0
16707,29,2,13,2,10,4,4,1,0,0,60,39,0
16708,49,4,15,2,10,4,4,1,0,0,45,39,0
16709,36,4,9,0,14,0,4,1,0,0,50,39,0
16710,26,4,7,4,8,3,2,1,1055,0,32,39,0
16711,18,4,10,4,12,0,4,0,0,0,20,39,0
16712,60,4,10,6,12,0,4,0,0,0,15,39,0
16713,43,4,9,0,1,1,4,0,0,0,40,39,0
16714,42,4,9,4,8,3,4,0,0,0,40,39,0
16715,41,4,9,0,12,0,4,1,0,0,50,39,0
16716,55,6,14,2,10,4,4,1,0,1977,40,39,1
16717,31,4,13,4,1,3,4,0,0,0,40,39,0
16718,20,4,10,4,6,3,4,1,0,0,40,39,0
16719,37,4,14,2,4,4,4,1,0,0,40,39,1
16720,51,6,10,2,3,4,4,1,0,0,55,39,0
16721,28,4,10,2,12,4,4,1,0,1902,55,39,1
16722,24,4,11,4,12,0,4,0,0,0,40,39,0
16723,21,7,10,4,1,3,4,0,0,0,30,39,0
16724,21,4,9,4,12,0,4,1,0,0,50,39,0
16725,20,0,10,4,0,3,4,0,0,0,40,39,0
16726,35,4,9,0,1,0,4,0,0,0,45,39,0
16727,30,4,10,2,3,0,4,1,0,0,40,26,0
16728,44,6,9,2,3,4,4,1,0,0,30,39,0
16729,45,4,13,2,3,4,1,1,0,0,40,24,1
16730,42,4,6,2,4,4,4,1,0,0,40,39,0
16731,36,0,9,0,0,0,4,0,0,0,40,39,0
16732,32,4,13,0,4,0,4,0,0,0,40,39,0
16733,33,4,9,4,6,0,4,1,0,0,40,39,0
16734,27,4,5,2,3,4,4,1,0,0,32,39,0
16735,17,4,6,4,8,3,4,0,0,0,15,39,0
16736,45,2,9,4,1,1,4,0,0,0,40,39,0
16737,41,4,13,2,10,4,4,1,0,0,40,39,0
16738,19,4,10,4,7,0,4,0,0,0,35,39,0
16739,45,4,11,0,8,0,4,0,0,0,8,39,0
16740,41,5,16,2,10,4,4,1,99999,0,70,39,1
16741,34,2,9,2,8,5,4,0,0,1740,35,39,0
16742,33,4,13,4,1,0,4,1,0,0,60,39,1
16743,17,0,6,4,0,3,3,0,0,0,20,39,0
16744,51,4,13,0,12,0,4,0,0,0,60,39,0
16745,33,4,9,0,6,3,4,1,0,0,20,39,0
16746,23,4,10,4,6,2,4,0,0,0,18,39,0
16747,52,4,13,3,10,0,4,1,0,0,30,39,1
16748,36,0,10,0,0,3,4,0,0,0,32,39,0
16749,25,4,9,4,1,1,2,0,0,0,40,39,0
16750,38,0,10,2,0,5,4,0,0,0,20,39,0
16751,64,6,5,5,14,0,4,1,0,0,45,39,0
16752,42,4,14,2,10,4,4,1,7688,0,40,39,1
16753,29,4,9,4,14,3,4,1,0,0,40,39,0
16754,26,2,13,4,10,0,4,0,0,0,38,39,0
16755,38,0,9,2,0,4,4,1,0,0,24,39,0
16756,24,4,6,4,8,2,4,1,0,0,30,26,0
16757,43,1,10,2,4,4,4,1,0,0,40,39,1
16758,38,4,6,2,3,4,4,1,3103,0,40,39,1
16759,28,4,13,2,12,4,4,1,0,0,45,39,1
16760,18,0,10,4,0,3,4,0,0,0,25,39,0
16761,44,4,11,2,3,4,2,1,0,0,40,39,0
16762,81,0,9,2,0,4,4,1,0,0,18,39,0
16763,55,4,9,2,4,4,4,1,0,0,40,39,1
16764,52,4,7,6,8,1,2,0,0,0,40,39,0
16765,31,4,13,2,10,4,4,1,0,0,40,39,1
16766,35,4,9,0,1,1,4,0,0,0,40,39,0
16767,39,4,9,4,7,1,2,0,0,0,36,39,0
16768,27,4,9,4,14,3,4,1,0,0,40,39,0
16769,23,7,10,4,1,0,4,1,0,0,15,39,0
16770,26,4,7,5,3,2,4,1,2907,0,50,39,0
16771,33,4,11,4,8,0,4,1,0,0,40,5,0
16772,39,4,10,4,3,1,4,0,0,0,40,39,0
16773,44,4,9,0,14,0,4,1,0,0,40,39,0
16774,38,4,9,0,4,1,4,0,0,0,40,39,0
16775,18,4,8,4,8,3,4,1,0,0,15,39,0
16776,54,4,9,6,8,0,4,0,0,0,15,39,0
16777,45,4,9,4,1,3,2,0,0,0,40,39,0
16778,43,4,14,2,4,4,1,1,0,0,40,19,1
16779,23,2,13,4,10,3,4,0,0,0,40,39,0
16780,37,4,10,4,4,0,4,1,2174,0,40,39,0
16781,33,6,7,2,3,4,4,1,0,0,50,39,0
16782,45,4,13,2,14,4,4,1,0,0,50,39,1
16783,32,5,13,4,4,0,4,1,0,0,55,39,0
16784,47,4,4,2,3,4,4,1,0,0,40,39,0
16785,44,4,12,2,10,4,4,1,0,0,40,39,1
16786,22,4,9,4,7,3,4,1,0,0,40,39,0
16787,17,4,7,4,12,3,4,1,0,0,30,39,0
16788,64,5,16,2,4,4,4,1,0,1902,60,39,1
16789,30,2,13,2,11,4,4,1,0,0,45,39,1
16790,51,4,13,2,10,4,4,1,0,0,70,39,1
16791,26,7,9,4,11,0,4,1,0,0,40,39,0
16792,31,4,10,4,12,0,4,0,0,1504,40,39,0
16793,50,4,7,2,3,4,4,1,0,0,40,39,0
16794,18,0,10,4,0,3,4,1,594,0,10,39,0
16795,63,4,9,4,4,3,4,0,0,0,40,39,0
16796,48,4,11,2,4,4,4,1,0,0,43,39,1
16797,37,5,13,2,12,4,4,1,0,2415,50,39,1
16798,51,0,9,2,0,4,4,1,0,0,28,39,0
16799,29,4,9,4,4,0,4,0,0,0,38,39,0
16800,69,4,14,2,10,4,4,1,0,0,25,39,0
16801,56,4,9,2,14,4,4,1,0,0,60,39,0
16802,26,0,13,2,0,5,4,0,0,0,40,39,0
16803,39,2,14,2,10,4,4,1,7298,0,40,39,1
16804,42,6,9,5,8,0,4,0,0,0,22,39,0
16805,41,1,9,2,13,4,4,1,0,0,40,39,1
16806,45,4,9,2,7,4,4,1,0,1887,40,39,1
16807,23,4,10,4,1,3,4,1,0,0,40,39,0
16808,29,4,13,4,10,0,4,1,0,0,50,39,1
16809,34,4,10,2,3,4,4,1,0,0,50,39,0
16810,31,0,13,2,0,5,4,0,0,1902,20,39,1
16811,46,2,13,2,10,5,4,0,0,0,40,39,1
16812,46,8,9,2,7,5,4,0,0,0,25,39,0
16813,33,4,3,5,8,1,4,0,0,0,40,26,0
16814,46,4,11,2,1,4,4,1,0,0,40,39,0
16815,26,4,9,4,8,3,2,0,0,0,40,39,0
16816,49,2,13,0,10,1,4,0,0,0,50,10,0
16817,66,0,9,6,0,0,3,0,0,0,35,33,0
16818,55,7,9,2,13,5,4,0,0,1887,40,39,1
16819,35,4,9,2,7,4,4,1,0,0,40,39,0
16820,27,4,10,0,1,1,4,0,0,0,40,39,0
16821,31,4,9,4,4,3,4,0,0,0,40,39,0
16822,47,4,10,5,1,1,4,0,0,0,16,11,0
16823,48,6,9,2,3,4,4,1,0,0,40,39,1
16824,27,4,10,4,1,0,4,0,0,0,56,39,0
16825,38,4,9,0,1,0,4,0,0,0,40,39,0
16826,27,4,9,2,4,5,4,0,0,0,40,39,0
16827,23,0,12,4,0,3,4,1,0,1721,20,39,0
16828,17,4,8,4,8,3,4,1,0,0,15,39,0
16829,44,7,13,2,4,4,4,1,0,0,40,39,1
16830,26,4,9,2,12,4,4,1,0,0,48,39,0
16831,37,4,9,4,14,2,4,0,0,0,40,39,0
16832,49,4,13,2,4,4,4,1,0,0,55,39,1
16833,42,4,9,2,3,4,4,1,0,0,40,39,1
16834,26,4,13,4,10,0,4,0,0,0,40,39,0
16835,73,0,11,3,0,0,4,0,0,0,32,39,0
16836,44,4,10,2,3,4,4,1,0,0,40,39,0
16837,47,4,14,4,10,0,4,0,0,0,40,39,0
16838,28,0,10,0,0,3,4,0,0,0,20,0,0
16839,49,4,10,0,13,0,4,1,0,0,40,39,0
16840,17,4,9,4,12,3,4,0,0,0,20,39,0
16841,42,4,10,0,10,0,4,1,0,0,40,39,0
16842,30,4,6,2,3,4,4,1,0,0,40,39,0
16843,36,7,11,2,13,4,1,1,0,0,37,17,0
16844,53,4,13,4,10,0,4,0,0,0,40,39,0
16845,23,4,9,2,6,4,2,1,0,0,40,39,0
16846,35,4,9,0,8,0,4,0,0,0,40,39,0
16847,32,4,7,4,3,0,0,1,13550,0,60,39,1
16848,39,4,13,6,10,1,4,0,0,0,50,31,1
16849,40,4,14,2,10,4,4,1,0,0,60,39,0
16850,28,4,10,2,1,4,4,1,0,0,40,39,0
16851,32,4,9,4,14,3,4,1,0,0,40,39,0
16852,42,4,10,4,1,3,4,0,0,0,40,39,0
16853,35,4,13,4,1,0,4,0,0,0,43,39,0
16854,35,4,8,4,7,1,2,0,0,0,40,39,0
16855,21,4,9,4,7,3,4,1,0,0,40,39,0
16856,71,4,4,6,4,0,4,1,6097,0,40,39,1
16857,31,4,9,5,8,0,4,1,0,0,40,39,0
16858,25,2,10,4,1,1,2,0,0,0,40,39,0
16859,35,4,9,4,1,3,4,0,6849,0,40,39,0
16860,24,4,9,4,8,2,4,1,0,0,25,39,0
16861,69,4,10,2,12,4,4,1,0,0,25,39,0
16862,35,6,14,2,12,4,1,1,0,0,40,0,1
16863,35,4,13,2,12,4,4,1,0,0,40,39,0
16864,42,4,13,4,12,0,4,1,10520,0,50,39,1
16865,51,4,11,2,13,4,4,1,0,0,40,39,1
16866,48,4,9,0,14,0,4,1,0,0,44,39,0
16867,49,4,11,2,1,4,4,1,0,0,40,39,0
16868,53,4,12,2,4,4,4,1,2407,0,99,39,0
16869,43,4,10,2,1,4,4,1,0,0,40,39,0
16870,53,4,13,2,4,4,4,1,0,0,40,39,1
16871,35,4,9,4,7,3,4,1,0,0,40,39,0
16872,36,4,9,4,8,0,4,0,0,0,40,39,0
16873,34,2,14,4,10,0,4,0,0,0,40,39,0
16874,48,4,10,2,8,4,4,1,0,0,40,39,1
16875,53,4,9,0,1,0,4,0,0,0,40,39,0
16876,37,4,10,0,6,3,4,1,0,1504,40,39,0
16877,49,7,15,0,4,0,4,0,0,0,40,39,0
16878,30,0,10,2,0,4,4,1,0,0,40,39,0
16879,41,4,9,2,3,4,4,1,0,0,40,39,0
16880,25,4,10,4,8,3,4,0,0,0,40,39,0
16881,24,4,10,2,3,4,4,1,0,0,65,39,0
16882,34,4,9,4,3,3,4,1,0,0,40,39,0
16883,29,4,9,4,3,1,4,0,0,0,42,39,0
16884,23,4,13,4,13,0,2,0,0,0,45,39,0
16885,46,4,10,5,12,0,4,1,0,0,42,39,0
16886,20,4,10,4,8,3,4,0,0,0,15,39,0
16887,63,4,8,2,3,4,4,1,0,0,40,39,0
16888,40,6,14,2,12,4,4,1,3103,0,50,39,0
16889,33,4,12,0,10,0,4,1,0,0,50,39,0
16890,24,1,10,4,1,3,2,0,0,0,40,39,0
16891,36,4,10,4,8,3,4,1,0,0,45,39,0
16892,25,4,9,4,10,3,4,1,0,0,40,39,0
16893,54,2,5,2,8,4,4,1,0,0,40,39,0
16894,50,6,13,0,12,0,4,1,0,0,50,39,0
16895,58,7,13,2,4,4,4,1,0,0,40,39,0
16896,17,4,7,4,8,3,4,1,0,0,20,9,0
16897,40,4,9,2,4,4,4,1,7688,0,50,39,1
16898,27,4,13,4,12,3,4,1,0,0,40,39,0
16899,20,4,9,5,12,3,4,0,0,0,26,39,0
16900,22,4,7,2,3,4,4,1,0,0,35,39,0
16901,80,6,7,2,4,4,4,1,0,0,25,39,0
16902,52,4,9,0,14,0,4,1,0,0,45,39,0
16903,40,1,13,2,1,4,4,1,7298,0,48,39,1
16904,48,4,6,5,7,3,4,0,0,0,48,39,0
16905,62,4,9,2,6,4,4,1,0,0,25,39,0
16906,32,4,12,2,13,4,4,1,0,0,42,39,1
16907,21,0,10,4,0,0,4,0,0,0,28,39,0
16908,58,1,13,2,4,4,4,1,0,0,40,39,1
16909,37,6,14,2,4,4,4,1,0,0,60,39,1
16910,29,5,16,2,10,4,4,1,0,0,35,39,1
16911,25,4,9,4,8,0,4,1,0,0,40,39,0
16912,26,4,10,4,7,3,4,1,0,0,40,39,0
16913,50,4,10,2,12,4,4,1,0,0,50,39,0
16914,30,1,13,2,10,4,4,1,0,0,40,39,1
16915,30,2,13,2,10,4,4,1,0,0,80,39,0
16916,59,4,9,6,8,0,4,0,0,0,10,39,0
16917,36,4,9,4,6,3,4,1,0,0,40,39,0
16918,37,4,14,2,4,4,4,1,0,0,50,7,1
16919,42,4,13,2,4,5,4,0,0,0,40,39,1
16920,34,4,13,2,4,4,2,1,0,0,45,39,1
16921,27,6,5,2,3,4,4,1,0,0,40,39,0
16922,39,4,13,2,13,4,4,1,0,0,50,39,1
16923,41,4,11,2,8,4,1,1,7298,0,60,19,1
16924,34,6,13,2,3,4,1,1,15024,0,70,35,1
16925,41,4,10,2,4,4,4,1,0,0,40,39,0
16926,50,4,10,0,1,1,2,0,0,0,40,39,0
16927,18,4,9,4,6,2,4,0,0,0,28,39,0
16928,23,4,13,4,4,3,4,0,0,0,15,39,0
16929,26,4,9,2,3,4,4,1,0,0,48,39,0
16930,38,4,10,2,14,4,4,1,7298,0,60,39,1
16931,27,4,10,2,10,4,4,1,0,0,88,39,0
16932,21,4,6,4,6,0,3,1,0,0,40,6,0
16933,41,4,9,2,8,4,4,1,0,0,40,39,0
16934,42,6,12,0,3,3,0,1,0,0,35,39,0
16935,25,4,6,4,7,3,4,1,0,0,40,39,0
16936,43,4,13,2,12,4,4,1,0,0,40,39,1
16937,23,4,10,4,6,3,4,1,0,0,15,39,0
16938,40,2,13,2,10,4,4,1,7688,0,40,39,1
16939,23,4,10,4,12,3,2,1,0,0,9,39,0
16940,18,4,7,4,8,0,4,0,0,0,20,39,0
16941,37,4,13,4,4,0,4,1,0,0,50,39,0
16942,58,4,5,2,7,4,2,1,3781,0,40,39,0
16943,36,4,10,4,3,0,4,1,0,0,40,39,0
16944,36,4,12,2,10,4,4,1,0,0,40,39,1
16945,25,4,11,2,10,5,4,0,7688,0,40,39,1
16946,62,4,13,2,4,4,4,1,15024,0,40,39,1
16947,34,4,10,2,14,4,4,1,4064,0,40,39,0
16948,27,4,13,4,10,0,4,0,4865,0,36,39,0
16949,23,4,9,4,12,3,4,1,0,0,35,39,0
16950,55,4,9,0,1,0,4,0,0,0,40,39,0
16951,42,4,9,2,7,4,4,1,0,0,40,39,0
16952,22,4,9,4,1,3,2,0,0,0,38,39,0
16953,44,4,12,2,12,4,4,1,4386,0,40,39,1
16954,42,2,10,2,14,4,4,1,0,0,40,39,0
16955,21,4,9,4,1,1,4,1,0,0,40,39,0
16956,25,4,12,0,1,0,2,0,0,0,45,39,0
16957,31,4,2,5,6,1,4,1,0,0,35,16,0
16958,42,4,10,0,3,0,4,1,0,0,38,39,0
16959,26,4,5,2,3,4,4,1,0,0,20,39,0
16960,62,4,10,2,4,4,4,1,0,1977,98,39,1
16961,28,4,13,2,4,4,4,1,5178,0,50,39,1
16962,34,4,14,2,4,4,4,1,0,0,40,39,0
16963,51,4,13,2,6,4,4,1,0,0,40,39,0
16964,45,2,14,2,10,5,4,0,0,0,45,39,1
16965,44,4,10,2,14,4,4,1,0,0,50,39,1
16966,47,0,4,2,0,4,4,1,0,0,10,39,0
16967,35,4,10,3,5,3,4,1,0,0,40,39,0
16968,46,4,4,2,14,4,4,1,0,0,40,39,0
16969,46,4,12,4,13,0,4,1,0,0,56,39,0
16970,46,4,13,2,4,4,4,1,0,0,53,39,1
16971,66,6,13,2,4,4,4,1,0,0,8,39,1
16972,34,7,9,5,1,1,4,0,0,0,20,39,0
16973,26,4,12,2,12,4,4,1,0,0,40,39,0
16974,29,4,9,2,3,4,4,1,0,0,40,39,1
16975,30,4,9,4,8,0,2,1,0,0,40,0,0
16976,23,4,13,4,1,3,4,0,0,0,40,39,0
16977,46,4,5,2,7,5,4,0,0,0,40,39,0
16978,44,0,6,2,0,4,4,1,0,0,40,39,0
16979,54,4,14,2,12,4,4,1,0,0,68,39,1
16980,54,6,4,2,5,4,4,1,0,0,60,39,0
16981,71,4,5,6,12,1,4,0,0,0,13,39,0
16982,51,4,8,2,3,4,4,1,0,0,45,39,0
16983,32,4,9,4,3,0,4,1,0,0,40,39,0
16984,75,0,9,1,0,5,4,0,2653,0,14,39,0
16985,57,4,7,3,3,0,4,1,0,0,40,2,0
16986,34,4,5,4,3,0,4,1,0,0,40,39,0
16987,40,4,13,0,12,0,4,1,14084,0,40,39,1
16988,21,4,9,4,4,3,4,0,0,0,40,39,0
16989,50,4,14,2,10,4,4,1,0,0,40,39,1
16990,32,4,11,4,3,0,4,1,0,0,44,21,0
16991,37,2,13,2,10,5,4,0,0,0,50,39,1
16992,19,4,4,2,3,4,4,1,0,0,99,39,0
16993,64,4,9,6,1,0,4,0,0,0,30,39,0
16994,17,4,7,4,8,3,2,1,0,0,20,39,0
16995,37,4,11,2,8,4,4,1,0,0,40,39,0
16996,32,4,10,4,3,0,4,1,4650,0,45,39,0
16997,20,4,10,4,8,3,2,1,0,0,20,39,0
16998,39,6,16,4,10,0,4,1,4787,0,40,39,1
16999,18,4,8,4,6,3,4,1,0,0,40,4,0
17000,42,4,14,2,10,4,4,1,0,1902,50,39,1
17001,43,4,10,2,12,4,4,1,3103,0,40,39,1
17002,42,4,13,2,1,4,4,1,0,0,55,39,1
17003,53,2,13,2,10,5,4,0,0,0,60,39,1
17004,52,4,9,2,12,4,4,1,0,0,40,39,0
17005,51,4,6,4,5,3,4,1,0,0,40,39,0
17006,77,5,10,2,12,4,4,1,0,0,8,39,0
17007,25,4,10,4,12,3,2,0,3418,0,30,39,0
17008,38,2,10,4,10,3,4,1,0,0,40,39,0
17009,20,4,9,4,8,0,4,1,0,0,40,39,0
17010,23,4,9,4,3,0,4,1,0,0,30,39,0
17011,27,4,9,4,1,3,4,0,0,0,40,39,0
17012,19,4,7,4,8,3,4,0,0,0,40,39,0
17013,41,4,13,2,12,4,4,1,0,0,40,39,1
17014,47,1,10,2,4,4,2,1,0,0,40,39,0
17015,72,0,13,5,0,0,4,0,991,0,7,39,0
17016,42,4,14,4,4,0,4,0,4650,0,40,39,0
17017,36,4,13,2,12,4,4,1,0,0,40,39,1
17018,42,5,14,2,5,4,4,1,0,0,60,39,1
17019,24,4,13,4,1,3,4,0,0,0,40,39,0
17020,22,4,9,4,6,3,4,1,0,0,40,39,0
17021,29,4,2,2,8,4,4,1,0,0,40,0,0
17022,42,4,15,2,4,4,4,1,15024,0,40,39,1
17023,24,4,13,4,10,3,4,1,0,0,20,39,0
17024,41,4,10,2,1,4,4,1,0,0,45,39,1
17025,29,4,9,4,11,0,1,1,0,0,40,30,0
17026,36,4,9,0,3,3,4,1,0,0,40,39,0
17027,78,5,9,6,12,0,4,1,0,0,45,39,1
17028,43,4,11,2,13,5,4,0,0,1902,32,39,1
17029,34,7,10,5,4,3,4,0,0,0,40,39,0
17030,20,0,10,4,0,3,4,0,0,0,40,39,0
17031,24,4,8,2,3,4,4,1,0,0,40,39,0
17032,36,1,11,2,13,4,4,1,0,0,40,39,0
17033,49,4,10,2,12,4,4,1,0,0,44,39,0
